ticker,corp_code,corp_name,bsns_year,reprt_code,report_name,fs_div,revenue,gross_profit,operating_income,net_income,total_assets,total_liabilities,total_equity,cash,short_term_debt,long_term_debt,operating_cash_flow,investing_cash_flow,financing_cash_flow,capex,eps,bps
015590,00108746,DKME,2021,11014,q3,OFS,16074120284.0,-921490625.0,-4832287825.0,1545963573.0,176156727716.0,64356181392.0,111800546324.0,11268391053.0,23250000000.0,352380000.0,-5669405402.0,16493770618.0,-18530970000.0,854606393.0,,2093.7879511070314
015590,00108746,DKME,2022,11011,annual,OFS,105673907331.0,16465657069.0,12936915150.0,11278003463.0,192687257308.0,82860308311.0,109826948997.0,12414707741.0,22410000000.0,272430000.0,14343869206.0,-18505586841.0,-5478462650.0,2214368284.0,49.0,2056.8266442129293
015590,00108746,DKME,2022,11012,half,OFS,19683245866.0,4010367338.0,2674714921.0,0.0,186073438421.0,77793567248.0,108279871173.0,18410252085.0,22410000000.0,304410000.0,522533858.0,808063696.0,-5446482650.0,419319380.0,,2027.8531461950515
015590,00108746,DKME,2022,11013,q1,OFS,23760050885.0,2495405276.0,2927368474.0,0.0,177109899692.0,74776455641.0,102333444051.0,18058270776.0,22850000000.0,320400000.0,-2802539302.0,-450833612.0,-741835050.0,419319380.0,18.0,1916.4891334996416
015590,00108746,DKME,2022,11014,q3,OFS,28232154340.0,7518958941.0,5099396198.0,0.0,207147209133.0,90739810180.0,116407398953.0,8440744558.0,22410000000.0,288420000.0,-6199742122.0,-2245436304.0,-5462472650.0,449819380.0,,2180.064564632446
015590,00108746,DKME,2023,11011,annual,CFS,137250775712.0,29281389800.0,12883589883.0,12751211026.0,220114642087.0,93839584970.0,7530663343.0,21483942637.0,30900000000.0,,6533839078.0,-17234583882.0,19803616393.0,5650275000.0,54.0,141.03340895778786
015590,00108746,DKME,2023,11012,half,OFS,32471634812.0,6938619981.0,3423757977.0,11772148253.0,190075543024.0,64803222933.0,125272320091.0,18540565873.0,22410000000.0,240450000.0,7207313701.0,-1050022882.0,-31980000.0,1215745000.0,,2346.085802243106
015590,00108746,DKME,2023,11013,q1,OFS,32946485691.0,8516759852.0,4957877286.0,7073648000.0,190494310991.0,73346635493.0,117147675498.0,5830255091.0,22910000000.0,256440000.0,-4201717679.0,-2955011302.0,484010000.0,501000000.0,,2193.928379804836
015590,00108746,DKME,2023,11014,q3,OFS,31027084559.0,5100617710.0,963070835.0,15394480828.0,202290932053.0,73105408886.0,3430764175.0,18539108111.0,,,-25924738931.0,20588389982.0,11452030000.0,1496745000.0,,64.25096235117978
015590,00108746,DKME,2024,11011,annual,CFS,136623566311.0,23600298599.0,10022114479.0,2281787710.0,213873418416.0,87188099607.0,118490772000.0,30447467233.0,35500000000.0,,-6061940681.0,16311361767.0,-1451283804.0,6748297571.0,9.8,2219.081738759916
015590,00108746,DKME,2024,11012,half,CFS,28651595437.0,3442776870.0,-392217052.0,-238018660.0,205872852405.0,76107712787.0,118490772000.0,15511293281.0,32500000000.0,,-13337750662.0,10944360931.0,-3631073803.0,7490070300.0,,2219.081738759916
015590,00108746,DKME,2024,11013,q1,CFS,35164138120.0,6332397179.0,706932495.0,2227708434.0,213977331328.0,83974173050.0,34127482.0,19473487495.0,30913550000.0,,-16005281855.0,14073770040.0,22560000.0,6362450120.0,,0.6391356121475664
015590,00108746,DKME,2024,11014,q3,CFS,35949920212.0,6016250521.0,3966056521.0,-4000988863.0,208612279491.0,82539390053.0,118490772000.0,7167644442.0,32500000000.0,,-22987896097.0,12778419867.0,-4090011003.0,7783102120.0,,2219.081738759916
015590,00108746,DKME,2025,11011,annual,CFS,133411972702.0,27145556567.0,10025825849.0,-2877621783.0,187652354336.0,62448338471.0,125204015865.0,21207223881.0,19100000000.0,16400000000.0,-4374536630.0,3031090431.0,-7823816365.0,663587000.0,-12.0,2344.8066084456627
015590,00108746,DKME,2025,11012,half,CFS,35639784386.0,7952546649.0,4903253467.0,-719373452.0,192442359668.0,65480720342.0,126961639326.0,21004979272.0,28500000000.0,,-4301088451.0,2574762799.0,-7382707000.0,558600000.0,-3.0,2377.723181273132
015590,00108746,DKME,2025,11013,q1,CFS,37148312991.0,7902248232.0,3516616499.0,3492131782.0,201620623394.0,71440665541.0,130179957853.0,22745759292.0,33500000000.0,,-8364762965.0,2689204580.0,-2166783600.0,124500000.0,14.8,2437.995485624212
015590,00108746,DKME,2025,11014,q3,CFS,33420017516.0,8225347461.0,289331282.0,3131670359.0,195418528797.0,64898311686.0,130498694437.0,28216469121.0,28500000000.0,,2706094184.0,2512002799.0,-7600531548.0,635587000.0,13.3,2443.9647482181726
015590,00108746,DKME,2026,11013,q1,CFS,20362722576.0,4369023832.0,1234563844.0,4597984190.0,198910111899.0,68670298800.0,130239813099.0,32160691329.0,19100000000.0,16400000000.0,8044241529.0,2364938370.0,-189508218.0,,19.4,2439.1164478825017
015710,00187725,코콤,2021,11011,annual,CFS,92662745478.0,21181814899.0,3914050348.0,4311503107.0,157590354273.0,33093308976.0,124497045297.0,16185609368.0,4000000000.0,8000000000.0,-3641668293.0,-16092652496.0,7418744238.0,14204394035.0,260.0,7101.739556601352
015710,00187725,코콤,2021,11012,half,CFS,27015674151.0,6123050190.0,1946758050.0,1909193845.0,160118893665.0,37909437576.0,122209456089.0,19567340493.0,4000000000.0,8000000000.0,-8685318527.0,-7669172677.0,7449588818.0,3844994854.0,115.0,6971.247602122016
015710,00187725,코콤,2021,11013,q1,CFS,18085380833.0,3892399449.0,153442547.0,400930786.0,155894126827.0,35593864583.0,120300262244.0,25866259171.0,4000000000.0,3964700000.0,-1077666306.0,-7550634205.0,6011100000.0,3213476343.0,24.0,6862.340620290351
015710,00187725,코콤,2021,11014,q3,CFS,21468585575.0,5036123502.0,1180391311.0,981414206.0,159431897075.0,36241026780.0,123190870295.0,10722541333.0,4000000000.0,8000000000.0,-8188819603.0,-17025014488.0,7437202167.0,7507012119.0,59.0,7027.230843102022
015710,00187725,코콤,2022,11011,annual,CFS,95280775618.0,16770215838.0,-2284834592.0,-2646292196.0,149541456159.0,29125942226.0,120415513933.0,6234503866.0,0.0,2000000000.0,-1298864158.0,866952921.0,-9197304553.0,1397686234.0,-159.0,6868.914972932888
015710,00187725,코콤,2022,11012,half,CFS,25059637428.0,3205149713.0,-2011675249.0,-1970921760.0,149157762661.0,29625197383.0,119532565278.0,7250771934.0,0.0,8000000000.0,-3225302272.0,-4400108294.0,-1341050831.0,1377072694.0,-119.0,6818.548545563446
015710,00187725,코콤,2022,11013,q1,CFS,15536633497.0,3046742903.0,-1423436351.0,-1147941922.0,149110313725.0,27586983420.0,121523330305.0,12177184059.0,0.0,8000000000.0,3626945501.0,-3651750569.0,-4015767745.0,638870269.0,-69.0,6932.108628105302
015710,00187725,코콤,2022,11014,q3,CFS,23992318562.0,4496022364.0,-107594994.0,-261177606.0,146778033026.0,27519214742.0,119258818284.0,4729694553.0,0.0,5000000000.0,-2764914457.0,-4382764305.0,-4366418456.0,1430877089.0,-16.0,6802.933075725165
015710,00187725,코콤,2023,11011,annual,OFS,100488220566.0,23231600330.0,1911182143.0,3041950153.0,142098276926.0,18984524907.0,8765250000.0,14161530140.0,0.0,0.0,4432405277.0,8811616207.0,-5380243442.0,852998123.0,183.0,500.0
015710,00187725,코콤,2023,11012,half,CFS,26150017223.0,5440342775.0,593372326.0,415262453.0,143179705750.0,22030369826.0,121149335924.0,12979197060.0,0.0,0.0,-679395627.0,9671041909.0,-2314872632.0,305911271.0,25.0,6910.774702604033
015710,00187725,코콤,2023,11013,q1,CFS,19154666948.0,3832461665.0,-1176461933.0,325305367.0,144009905372.0,23271299720.0,120738605652.0,12630209896.0,0.0,0.0,-1367115634.0,9973466591.0,-2278446316.0,17383409.0,20.0,6887.34523556088
015710,00187725,코콤,2023,11014,q3,CFS,28020242286.0,7545374612.0,2511154780.0,2515838874.0,148240138705.0,24594290657.0,8765250000.0,12959990699.0,0.0,0.0,-606595131.0,9592766558.0,-2343515310.0,486136862.0,152.0,500.0
015710,00187725,코콤,2024,11011,annual,OFS,104993315733.0,22894151054.0,3727784568.0,2402516215.0,149428582674.0,25442771784.0,15932065787.0,18937313029.0,,0.0,7254963740.0,-1229324361.0,-1305820405.0,966287170.0,145.0,908.8198161489976
015710,00187725,코콤,2024,11012,half,OFS,20528790512.0,4320758470.0,-675105240.0,-73855044.0,141930757959.0,19958665733.0,8765250000.0,9706271340.0,0.0,0.0,-2893090478.0,-321365765.0,-1235563526.0,327952301.0,-4.0,500.0
015710,00187725,코콤,2024,11013,q1,OFS,19994162455.0,5328467264.0,360078109.0,107670447.0,142290750720.0,20235547984.0,8765250000.0,13121950694.0,0.0,0.0,361923294.0,-213027753.0,-1193344633.0,202539293.0,6.0,500.0
015710,00187725,코콤,2024,11014,q3,OFS,28253173870.0,6121841005.0,1358944705.0,1771724751.0,146770754765.0,23046326134.0,8765250000.0,7418024900.0,0.0,,-4442437327.0,-1044455138.0,-1296821535.0,806753491.0,107.0,500.0
015710,00187725,코콤,2025,11011,annual,OFS,95770916172.0,23922981781.0,2999271369.0,5712743042.0,150877041280.0,19962093505.0,130914947775.0,26643309869.0,,,10468443081.0,-3558869694.0,833435974.0,997441495.0,343.0,7467.838782407804
015710,00187725,코콤,2025,11012,half,OFS,26528573052.0,7245318270.0,1155554345.0,1266560995.0,151597569143.0,25404386587.0,126193182556.0,22075933410.0,,,6015926246.0,-1559953966.0,-1251714015.0,71214417.0,76.0,7198.493058155786
015710,00187725,코콤,2025,11013,q1,OFS,26361836903.0,6781602920.0,2012638079.0,2120837122.0,151518188361.0,26581161520.0,124937026841.0,20117425904.0,,0.0,2536591127.0,-1287087724.0,-71291065.0,1618964.0,128.0,7126.83761678218
015710,00187725,코콤,2025,11014,q3,OFS,21035693850.0,4333850749.0,38057541.0,568106643.0,150712428787.0,23970305033.0,126742123754.0,25708260557.0,,,10589738405.0,-2471898105.0,-1309842584.0,878658657.0,34.0,7229.806551667095
015710,00187725,코콤,2026,11013,q1,OFS,18716016676.0,4356986723.0,-826278886.0,-131215962.0,150374205505.0,22189200849.0,128185004656.0,22388032030.0,,,-5109336477.0,860834036.0,-45126604.0,46566910.0,-8.0,7312.11343977639
015750,00132992,성우하이텍,2021,11011,annual,CFS,3348589918051.0,259686173008.0,76353909960.0,44932045061.0,3506320374266.0,2126165644483.0,1380154729783.0,235642990791.0,987718207115.0,423418395773.0,254140827676.0,-265251911086.0,-65076467860.0,257652766062.0,562.0,17251.9341222875
015750,00132992,성우하이텍,2021,11012,half,CFS,826759903633.0,58918500220.0,17817395784.0,7008993749.0,3431214680750.0,2118074126557.0,1313140554193.0,271861192423.0,1088054479456.0,324059272499.0,70627632353.0,-102813374264.0,-6721757401.0,104546087325.0,88.0,16414.2569274125
015750,00132992,성우하이텍,2021,11013,q1,CFS,822200608812.0,64821318976.0,22444704175.0,22469133652.0,3455700485232.0,2161645068186.0,1294055417046.0,280213907056.0,1007630480244.0,416158966284.0,-16950968742.0,-33281361903.0,21302891252.0,38677514377.0,281.0,16175.692713075
015750,00132992,성우하이텍,2021,11014,q3,CFS,830923585211.0,63359174455.0,17516395027.0,18269256703.0,3514392550709.0,2163269343302.0,1351123207407.0,272586565785.0,1036963673233.0,391836316154.0,159241913170.0,-168550054260.0,-34614780739.0,180571887788.0,228.0,16889.0400925875
015750,00132992,성우하이텍,2022,11011,annual,CFS,3977034638341.0,325060963385.0,99182732498.0,38934260808.0,3664171049813.0,2213559723081.0,1450611326732.0,183488582386.0,1109864866479.0,322201580948.0,199960824518.0,-189780419425.0,-61649606490.0,290139948255.0,487.0,18132.64158415
015750,00132992,성우하이텍,2022,11012,half,CFS,934865018531.0,67242962407.0,18514230724.0,27637137041.0,3798789573038.0,2302017045119.0,1496772527919.0,297319129406.0,1005482751660.0,526472092638.0,81889544995.0,-74189467952.0,41915711214.0,128911497207.0,346.0,18709.6565989875
015750,00132992,성우하이텍,2022,11013,q1,CFS,884940500725.0,85162220725.0,32568566559.0,16585428524.0,3678386368607.0,2257464998520.0,1420921370087.0,277604131775.0,985763017204.0,459722767241.0,73764695769.0,-33119028450.0,-376093404.0,70178132386.0,207.0,17761.5171260875
015750,00132992,성우하이텍,2022,11014,q3,CFS,1002138982193.0,71798385461.0,14386578778.0,3471636778.0,3991778925397.0,2445216023343.0,1546562902054.0,182553552344.0,1190505134651.0,387925840718.0,70607370625.0,-131518839057.0,-8602801441.0,210655907435.0,43.0,19332.036275675
015750,00132992,성우하이텍,2023,11011,annual,CFS,4321987308635.0,504018225580.0,256728659148.0,169933804180.0,4035672129355.0,2390828928961.0,316678999628.0,296034115590.0,903064472600.0,371021440784.0,375424338839.0,-296167586242.0,40089582945.0,356314634310.0,,3958.48749535
015750,00132992,성우하이텍,2023,11012,half,CFS,1058933724431.0,99854329402.0,47048118162.0,21429687954.0,4012371664720.0,2462920818811.0,1549450845909.0,284561924019.0,1155715664598.0,376155558077.0,252803925304.0,-192889126604.0,42957301085.0,204320672572.0,268.0,19368.1355738625
015750,00132992,성우하이텍,2023,11013,q1,CFS,1063425632014.0,103310151381.0,50327055100.0,32239718998.0,3943540378426.0,2426368965988.0,1517171412438.0,145700725213.0,1144202935118.0,335513239762.0,91245432418.0,-115859752814.0,-13861014480.0,114816457995.0,403.0,18964.642655475
015750,00132992,성우하이텍,2023,11014,q3,CFS,1016516309315.0,115803011799.0,49143290087.0,50330667550.0,4057452419216.0,2450090351737.0,-7508359912.0,294174658019.0,909036622176.0,358694947502.0,295101158500.0,-231668643271.0,49425811227.0,274382874406.0,629.0,-93.8544989
015750,00132992,성우하이텍,2024,11011,annual,CFS,4245092707610.0,476692814736.0,205882638168.0,140059338656.0,4563110591664.0,2721044802192.0,106870601504.0,302035848040.0,,,415643728176.0,-412383349596.0,-4989629934.0,483209241093.0,,1335.8825188
015750,00132992,성우하이텍,2024,11012,half,CFS,1114487357962.0,95809121778.0,38129940199.0,30539362959.0,4454987070800.0,2713477688502.0,106870601504.0,371711152924.0,,,358519732831.0,-281646983105.0,-11487827290.0,273847618860.0,376.0,1335.8825188
015750,00132992,성우하이텍,2024,11013,q1,CFS,1030783799924.0,100752985351.0,42960834876.0,31490509717.0,4307597226957.0,2624207080611.0,106870601504.0,431341837918.0,879278231847.0,482058440500.0,256413714055.0,-159524938456.0,35664245302.0,149444210416.0,394.0,1335.8825188
015750,00132992,성우하이텍,2024,11014,q3,CFS,1055352701181.0,121128870225.0,43998437702.0,70604165710.0,4288457633000.0,2569384902470.0,106870601504.0,341633023384.0,,,402810616674.0,-351154691746.0,285856136.0,376550617773.0,107.0,1335.8825188
015750,00132992,성우하이텍,2025,11011,annual,CFS,4382670411366.0,541824020291.0,242683147425.0,177848204213.0,4867042087907.0,2793950166991.0,2073091920916.0,393080902555.0,,,453327741638.0,-320398479688.0,-45836500949.0,388968620819.0,,25913.64901145
015750,00132992,성우하이텍,2025,11012,half,CFS,1153919361798.0,133152443649.0,65383671135.0,21913096656.0,4628123444204.0,2728940442495.0,1899183001709.0,365619008885.0,,,275763237019.0,-180780547002.0,-28019108802.0,215234991623.0,,23739.7875213625
015750,00132992,성우하이텍,2025,11013,q1,CFS,1048933788637.0,115055031810.0,58249987510.0,42783474349.0,4676676008839.0,2781199639200.0,1895476369639.0,287462538583.0,,,146193036192.0,-96948404362.0,-65848424536.0,110048477709.0,,23693.4546204875
015750,00132992,성우하이텍,2025,11014,q3,CFS,1185106352095.0,149852274784.0,63430613435.0,61671948248.0,4776180159810.0,2778417926735.0,1997762233075.0,379473244717.0,,,395176090182.0,-273977109906.0,-43749834938.0,289800436137.0,,24972.0279134375
015750,00132992,성우하이텍,2026,11013,q1,CFS,1069577960819.0,121199052660.0,54495556673.0,31174391298.0,5141593751995.0,3006426210735.0,2135167541260.0,384772846099.0,,,78691985123.0,-87062719555.0,-9442589146.0,90185818088.0,,26689.59426575
015760,00159193,한국전력공사,2021,11011,annual,CFS,60574819000000.0,-2984359000000.0,-5860143000000.0,-5315055000000.0,211108870000000.0,145797021000000.0,65311849000000.0,2635238000000.0,,,4473186000000.0,-12354328000000.0,8435077000000.0,12668534000000.0,-8279.0,101737.54473180592
015760,00159193,한국전력공사,2021,11012,half,CFS,13518915000000.0,-73648000000.0,-764789000000.0,-695836000000.0,206982941000000.0,137290234000000.0,69692707000000.0,2727459000000.0,,,5373236000000.0,-7338570000000.0,2609145000000.0,6785446000000.0,-1084.0,108561.69293098936
015760,00159193,한국전력공사,2021,11013,q1,CFS,15075300000000.0,1185467000000.0,571647000000.0,85716000000.0,203716585000000.0,133503586000000.0,70212999000000.0,1953723000000.0,,,4574105000000.0,-3971339000000.0,-704016000000.0,2581989000000.0,134.0,109372.16195665728
015760,00159193,한국전력공사,2021,11014,q3,CFS,16462219000000.0,-205890000000.0,-936691000000.0,-1045241000000.0,207014327000000.0,138199034000000.0,68815293000000.0,2086505000000.0,,,6751076000000.0,-10429029000000.0,3660261000000.0,9323136000000.0,-1628.0,107194.92798037048
015760,00159193,한국전력공사,2022,11011,annual,CFS,71257863000000.0,-29645731000000.0,-32655153000000.0,-24466853000000.0,234804994000000.0,192804738000000.0,42000256000000.0,3234780000000.0,,,-23477500000000.0,-14953753000000.0,38997899000000.0,12346878000000.0,-38112.0,65424.62032497809
015760,00159193,한국전력공사,2022,11012,half,CFS,15528035000000.0,-5746953000000.0,-6516348000000.0,-4837193000000.0,221222507000000.0,165798785000000.0,55423722000000.0,3090752000000.0,,,-9748758000000.0,-7285326000000.0,17469756000000.0,5922168000000.0,-7535.0,86334.6158853683
015760,00159193,한국전력공사,2022,11013,q1,CFS,16464070000000.0,-7138768000000.0,-7786922000000.0,-5952856000000.0,216280436000000.0,156535232000000.0,59745204000000.0,3415562000000.0,,,-3502499000000.0,-4296349000000.0,8547692000000.0,2668746000000.0,-9273.0,93066.27292791648
015760,00159193,한국전력공사,2022,11014,q3,CFS,19772958000000.0,-6829082000000.0,-7530941000000.0,-5905386000000.0,228205427000000.0,177784071000000.0,50421356000000.0,5873363000000.0,,,-13659184000000.0,-9499047000000.0,26237132000000.0,8853462000000.0,-9199.0,78542.33251746265
015760,00159193,한국전력공사,2023,11011,annual,CFS,88219461000000.0,-1480066000000.0,-4541648000000.0,-4822549000000.0,239714965000000.0,202450215000000.0,1419707000000.0,4342887000000.0,,,1522162000000.0,-13073757000000.0,12661882000000.0,13908373000000.0,-7512.0,2211.505364341438
015760,00159193,한국전력공사,2023,11012,half,CFS,19622495000000.0,-1546568000000.0,-2272398000000.0,-1902784000000.0,236422893000000.0,201350005000000.0,35072888000000.0,2850902000000.0,,,-4811304000000.0,-5478189000000.0,9885813000000.0,7251663000000.0,-2964.0,54633.72368731467
015760,00159193,한국전력공사,2023,11013,q1,CFS,21594022000000.0,-5485972000000.0,-6177559000000.0,-4946503000000.0,234915028000000.0,197947314000000.0,36967714000000.0,3095568000000.0,,,-3449992000000.0,-1769943000000.0,5057623000000.0,3440345000000.0,-7705.0,57585.33121160921
015760,00159193,한국전력공사,2023,11014,q3,CFS,24469974000000.0,2738538000000.0,1996572000000.0,793947000000.0,240244308000000.0,204062845000000.0,4053578000000.0,4494474000000.0,,,-636725000000.0,-10144495000000.0,11945770000000.0,10223124000000.0,1237.0,6314.337741362435
015760,00159193,한국전력공사,2024,11011,annual,CFS,93398896000000.0,11434736000000.0,8364710000000.0,3491698000000.0,246807795000000.0,205444962000000.0,20128247000000.0,2382979000000.0,,,15876116000000.0,-14093107000000.0,-3849301000000.0,14216037000000.0,5439.0,31354.164074199434
015760,00159193,한국전력공사,2024,11012,half,CFS,20473707000000.0,2012944000000.0,1250262000000.0,65087000000.0,241150288000000.0,202890460000000.0,17372053000000.0,2656669000000.0,,,8034232000000.0,-6425919000000.0,-3427357000000.0,7324009000000.0,101.0,27060.786767356767
015760,00159193,한국전력공사,2024,11013,q1,CFS,23292743000000.0,1989556000000.0,1299343000000.0,561462000000.0,238969668000000.0,200855462000000.0,17451571000000.0,2950340000000.0,,,6232519000000.0,-3625955000000.0,-4031630000000.0,3709684000000.0,875.0,27184.65351138332
015760,00159193,한국전력공사,2024,11014,q3,CFS,26103357000000.0,4152226000000.0,3396055000000.0,1849337000000.0,243801441000000.0,204124869000000.0,19114435000000.0,3664577000000.0,,,12869513000000.0,-11517089000000.0,-2098376000000.0,10283585000000.0,2881.0,29774.92929094224
015760,00159193,한국전력공사,2025,11011,annual,CFS,97429346000000.0,16724534000000.0,13490557000000.0,8666656000000.0,254927457000000.0,205604513000000.0,49322944000000.0,2240811000000.0,,,20880154000000.0,-18445453000000.0,-2634601000000.0,15834139000000.0,13311.0,76831.3146593715
015760,00159193,한국전력공사,2025,11012,half,CFS,21950138000000.0,2930596000000.0,2135872000000.0,1176357000000.0,249899672000000.0,206232333000000.0,43667339000000.0,1925749000000.0,,,11346586000000.0,-12224725000000.0,455165000000.0,8920625000000.0,1771.0,68021.46812336355
015760,00159193,한국전력공사,2025,11013,q1,CFS,24223984000000.0,4467040000000.0,3753607000000.0,2361708000000.0,249913097000000.0,206801975000000.0,43111122000000.0,2442980000000.0,,,6753094000000.0,-7055865000000.0,360527000000.0,3772784000000.0,3627.0,67155.03802247801
015760,00159193,한국전력공사,2025,11014,q3,CFS,27572384000000.0,6439278000000.0,5651912000000.0,3790018000000.0,253091544000000.0,205340214000000.0,47751330000000.0,2275359000000.0,,,17388312000000.0,-16091494000000.0,-1468716000000.0,11920204000000.0,5850.0,74383.1807897251
015760,00159193,한국전력공사,2026,11013,q1,CFS,24398487000000.0,4500216000000.0,3784169000000.0,2519007000000.0,257787981000000.0,206377906000000.0,51410075000000.0,2014211000000.0,,,7307019000000.0,-5098234000000.0,-2456777000000.0,4193355000000.0,3883.0,80082.47944378358
015860,00146649,일진홀딩스,2021,11011,annual,CFS,1190071995775.0,165824913983.0,38724294545.0,20073134363.0,1611593519855.0,726755398999.0,884838120856.0,166933973490.0,76543322744.0,70080984734.0,38188151811.0,-175497710966.0,221881334761.0,33072564124.0,,17930.764996788184
015860,00146649,일진홀딩스,2021,11012,half,CFS,297715451258.0,46231259653.0,14378558753.0,5747826365.0,1290634824319.0,757822473476.0,532812350843.0,143934428532.0,109706901723.0,168529569148.0,76850963649.0,-19332789061.0,5364310594.0,16511534716.0,,10797.153541610218
015860,00146649,일진홀딩스,2021,11013,q1,CFS,262724070553.0,38953822493.0,11458349151.0,6561284217.0,1216067612276.0,692961999160.0,523105613116.0,111958024067.0,106580128667.0,195024050167.0,28682242554.0,-5958422870.0,8028161344.0,5841580523.0,,10600.451761967272
015860,00146649,일진홀딩스,2021,11014,q3,CFS,272584173613.0,35318769384.0,4789129139.0,6194270878.0,1659038602898.0,776796117605.0,882242485293.0,219287631224.0,105066608710.0,111285000045.0,47900302352.0,-161157798489.0,250126704358.0,25204174836.0,,17878.165848762743
015860,00146649,일진홀딩스,2022,11011,annual,CFS,1433888289336.0,181817432968.0,44921597875.0,18423090845.0,1586114519184.0,678227620427.0,907886898757.0,88193653983.0,143756173427.0,63823891684.0,68412727263.0,-120410119337.0,-29690654396.0,63510169318.0,,18397.835990074716
015860,00146649,일진홀딩스,2022,11012,half,CFS,385045974530.0,45158671182.0,10065709904.0,4687727835.0,1705340979521.0,803204423463.0,902136556058.0,205251974743.0,168408835087.0,79317047584.0,20616427195.0,-50534642984.0,65151160789.0,18414313263.0,,18281.308411575927
015860,00146649,일진홀딩스,2022,11013,q1,CFS,338991139518.0,41348899073.0,13111536745.0,9561599575.0,1679822661458.0,787292614379.0,892530047079.0,169428815250.0,132825151658.0,71906383782.0,-24416894549.0,-22232850581.0,49292392028.0,7023325259.0,,18086.637713194003
015860,00146649,일진홀딩스,2022,11014,q3,CFS,328933860401.0,43160947015.0,9563868001.0,4963540718.0,1708102980251.0,796426217858.0,911676762393.0,110118300982.0,197303564236.0,92581503348.0,2924839346.0,-129310076427.0,61415904826.0,51713686247.0,,18474.63552280873
015860,00146649,일진홀딩스,2023,11011,annual,CFS,1471896022592.0,187021971579.0,57518695514.0,27432867806.0,1664779334525.0,724215860718.0,258912023478.0,130945723797.0,119403040486.0,30945600000.0,77836734447.0,-9332077930.0,-24173198506.0,36136580884.0,,5246.711842993086
015860,00146649,일진홀딩스,2023,11012,half,CFS,359378768298.0,47344103129.0,13175681151.0,5198442495.0,1667567862192.0,745522451375.0,922045410817.0,114225996212.0,195465836777.0,49543690026.0,15162262043.0,-15856168884.0,26088295550.0,9022406656.0,,18684.750564015598
015860,00146649,일진홀딩스,2023,11013,q1,CFS,359506040227.0,48683751262.0,18035837411.0,8188328325.0,1644383664505.0,731556107453.0,912827557052.0,79340906566.0,185198074453.0,50524731892.0,-38499473152.0,-5067730233.0,33695998922.0,7991247697.0,,18497.95575292057
015860,00146649,일진홀딩스,2023,11014,q3,CFS,341132042079.0,45151280999.0,14285978577.0,7671841784.0,1647658144655.0,711017330976.0,145153688709.0,76692100179.0,129297377942.0,85022506676.0,14550652763.0,-26866728322.0,-5916366946.0,21752580330.0,,2941.460838215396
015860,00146649,일진홀딩스,2024,11011,annual,CFS,1800024002531.0,224757227095.0,72521206741.0,22561772074.0,1967342079451.0,923236339253.0,270138266556.0,204991814480.0,97445716472.0,68661500000.0,144636268000.0,-76870034053.0,4811130399.0,82471451692.0,,5474.205575105016
015860,00146649,일진홀딩스,2024,11012,half,CFS,492877225895.0,61531212250.0,25545363072.0,10378718853.0,1841392765161.0,807951746070.0,142386547878.0,135576278715.0,110146692938.0,78380503380.0,40095442608.0,-46057747259.0,8944370982.0,31977886517.0,226.0,2885.386228878178
015860,00146649,일진홀딩스,2024,11013,q1,CFS,386074268137.0,48046936881.0,18293627432.0,7838223992.0,1762342160882.0,750184907547.0,142394331079.0,137754142993.0,108420357217.0,32323200000.0,-35240575156.0,-36533902675.0,77555008495.0,17761346590.0,,2885.543951228475
015860,00146649,일진홀딩스,2024,11014,q3,CFS,387491509527.0,48263509561.0,11796984797.0,2084004284.0,1808964930033.0,770700010589.0,142386547878.0,105212726728.0,117361600629.0,67233353377.0,21226479281.0,-62100146940.0,15917390983.0,49404343857.0,45.0,2885.386228878178
015860,00146649,일진홀딩스,2025,11011,annual,CFS,2282724142096.0,353960462446.0,145590773490.0,89603639629.0,2344464482276.0,1191742504387.0,1152721977889.0,203074696667.0,118054203129.0,20750000008.0,107849888159.0,-124240614776.0,15172764578.0,37896026598.0,,23359.286184646942
015860,00146649,일진홀딩스,2025,11012,half,CFS,580010182540.0,92094360232.0,36073631189.0,24074381609.0,2119709682209.0,1049382472856.0,1070327209353.0,234024784646.0,119810891522.0,60083333333.0,111387360602.0,-30669320890.0,-49302702115.0,21339949569.0,217.0,21689.60085265139
015860,00146649,일진홀딩스,2025,11013,q1,CFS,505598441135.0,75642983087.0,32357182579.0,25146012738.0,2034922893912.0,982150180985.0,1052772712927.0,235880823270.0,97763878035.0,68000000000.0,35984143402.0,9782367715.0,-15970287441.0,721330952.0,,21333.868495927138
015860,00146649,일진홀딩스,2025,11014,q3,CFS,517273435733.0,80117854523.0,32901526078.0,29556249372.0,2084377321855.0,984767635435.0,1099609686420.0,144022644019.0,139172921555.0,20083333333.0,39437373338.0,-36766847836.0,-62510414449.0,24144500188.0,346.0,22282.99438129397
015860,00146649,일진홀딩스,2026,11013,q1,CFS,572897546593.0,97541798292.0,52130520491.0,39092358183.0,2472486363016.0,1275123847038.0,1197362515978.0,248778203874.0,253247268880.0,20750000008.0,-88395255296.0,2103570942.0,129508827502.0,3503412871.0,404.0,24263.90249687101
015890,00153339,태경산업,2021,11011,annual,CFS,516770864906.0,125460347277.0,40591835560.0,18030899161.0,584726245924.0,199247650821.0,385478595103.0,43100731728.0,61256500000.0,750000000.0,61684300404.0,-28964996798.0,-35582867319.0,11431811581.0,900.0,13188.336658358636
