corp_code,corp_name,corp_eng_name,ticker,modify_date
00249034,드림라인,Dreamline Corporation,035430,20250331
00983040,한진칼,HANJINKAL,180640,20240502
01510489,프레스티지바이오파마,Prestige BioPharma Limited,950210,20240816
01203507,에스엠비나,"SMVINA Co.,Ltd.",299670,20240816
01232192,티디에스팜,"TDSPHARM Co., Ltd.",464280,20240821
00209780,케이씨,"KC CO., LTD.",029460,20241111
01181515,엘앤씨바이오,"L&C BIO Co., Ltd",290650,20250305
00390860,대산F&B,Daesan F&B Inc.,065150,20250217
01233465,동국생명과학,"DongKook Life Science Co., Ltd.",303810,20250217
00265324,CJ ENM,"CJ ENM CO., Ltd.",035760,20250207
01014657,비즈니스온커뮤니케이션,"BusinessOn Communication Co.,Ltd",138580,20250218
01658831,오름테라퓨틱,"Orum Therapeutics, Inc.",475830,20250221
01307335,공구우먼,"09women Co., Ltd.",366030,20240827
00352064,프리엠스,FreeMs Corporation,053160,20240517
00173069,아진카인텍,AJINCARINTECH. INC.,011400,20250226
01063237,플럼라인생명과학,"Plumbline Life Sciences, Inc.",222670,20240405
00136226,신성델타테크,"SHINSUNG DELTA TECH CO., LTD",065350,20241023
00682992,우리벤처파트너스,"Woori Venture Partners Co., Ltd.",298870,20250227
00110547,링세오코리아,LYNXEO KOREA LTD,003050,20250224
00562245,태웅로직스,"Taewoong Logistics Co., Ltd.",124560,20250402
00403793,바이브컴퍼니,VAIV company Inc.,301300,20241010
01113718,올릭스,"OliX Pharmaceuticals, Inc.",226950,20241010
00295370,제이앤케이인더스트리,"AIBIT Co., Ltd.",039230,20250224
00603348,케이아이엔엑스,"KINX, Inc.",093320,20240902
00369107,우리바이오,"WOOREE BIO CO., LTD",082850,20241113
01667592,키움제7호기업인수목적,Kiwoom No.7 Special Purpose Acquisition Company,433530,20250307
01142260,에스엠씨지,"SMCG CO.,Ltd",460870,20250307
00258102,지엔코,"Great New wave Coming Co., Ltd.",065060,20241021
00111689,아진전자부품,"AJIN ELECTRONIC COMPONENTS CO.,LTD",009320,20241022
00797364,KC코트렐,"KC Cottrell Co., Ltd.",119650,20241022
00130408,서산,SeoSanCo.Ltd.,079650,20241022
01142400,이루다,"ILOODA Co.,Ltd",164060,20241022
00364795,레드로버,"REDROVER CO.,LTD",060300,20240522
00129235,삼화왕관,"SAMHWA CROWN & CLOSURE CO.,LTD",004450,20241128
01641600,에이럭스,"ALUX Co., Ltd.",475580,20241101
00471068,덕산하이메탈,"DUKSANHIMETALCO.,LTD.",077360,20241104
01064069,토박스코리아,"TOEBOX KOREA, Ltd.",215480,20241104
01492651,큐로셀,Curocell Inc.,372320,20240919
01803927,에이유브랜즈,"AU BRANDZ Co., Ltd",481070,20250403
01572489,한화플러스제2호기업인수목적,Hanwha Plus No 2 Special Purpose Acquisiton Company,386580,20240617
00766106,엣지파운드리,"Edge Foundry Co.,Ltd",105550,20240620
01204056,하이브,"HYBE Co., Ltd.",352820,20240913
00113562,롯데손해보험,"Lotte Non-Life Insurance Co., Ltd.",000400,20241202
00226316,호전실업,Hojeon Limited,111110,20241203
00577380,신진에스엠,"SINJIN SM CO.,LTD.",138070,20241210
01814233,미래에셋비전스팩4호,Mirae Asset Vision Special Purpose Acquisition 4 Company,477380,20240529
01594764,신한제9호기업인수목적,Shinhan 9th Special Purpose Acquisition Company,405640,20240611
01072518,디피코,"DPECO CO.,LTD.",163430,20240618
01217014,트윔,TWIM Corp,290090,20240618
01381984,SKAI,"SKAI worldwide Co., Ltd.",357880,20250312
00160375,진양폴리우레탄,"CHINYANG POLY URETHANE CO.,LTD",010640,20250312
00164788,현대모비스,"HYUNDAI MOBIS CO.,LTD",012330,20250312
00119672,두올,DUAL,016740,20240520
00330044,캠시스,CammSys Corp.,050110,20240520
01583652,모니터랩,"MONITORAPP CO., LTD.",434480,20240520
01074862,메가스터디교육,MegaStudyEdu Co. Ltd,215200,20240806
00124504,포스코인터내셔널,POSCO INTERNATIONAL,047050,20241002
00128032,삼일제약,"SAMIL PHARMACEUTICAL CO.,LTD",000520,20241002
00441243,형지엘리트,HYUNGJI ELITE INC.,093240,20241002
01281541,에피바이오텍,"Epi Biotech Co., Ltd.",446440,20241002
01814589,디비금융스팩12호,"DB Finance No.12 Special Purpose Acquisition Co., Ltd.",477760,20240618
00264255,바텍,"ValueAddedTechnologyCo.,Ltd.",043150,20241203
00269922,인바디,"InBody Co., Ltd.",041830,20241203
00225706,JW생명과학,JW LIFESCIENCE CORPORATION,234080,20241203
00557508,GKL,"Grand Korea Leisure Co.,Ltd",114090,20241203
01540453,에이직랜드,"ASICLAND Co.,Ltd",445090,20240627
00373021,테라사이언스,"TERA SCIENCE Co.,LTD",073640,20241121
01866528,교보17호스팩,Kyobo 17 Special Purpose Acquisition Company,489210,20241121
00129013,CJ씨푸드,CJ SEAFOOD CORPORATION,011150,20250106
00135795,신도리코,"SINDOH CO.,LTD ",029530,20250106
00161125,한온시스템,Hanon Systems,018880,20250106
00596260,투비소프트,"TOBESOFT Co., Ltd.",079970,20250106
00138792,아시아나항공,Asiana Airlines Inc.,020560,20250117
00651901,에어부산,"Air Busan Co., Ltd",298690,20250117
00490090,이지케어텍,"ezCaretech Co., LTD",099750,20241115
01854408,신한제15호스팩,Shinhan 15th Special Purpose Acquisition Company,487830,20241115
01620713,교보12호기업인수목적,Kyobo 12 Special Purpose Acquisition Company,421800,20241119
01207901,사이냅소프트,Synapsoft Corp.,466410,20241119
01847550,하나34호스팩,Hana Thirty-four Special  Purpose Acquisition Company,484130,20241119
00121039,명문제약,"MYUNGMOON PHARM CO.,LTD",017180,20240703
00458562,에이티세미콘,"JHCOS Co., Ltd.",089530,20250321
00159731,글로본,"GLOBON CO., LTD.",019660,20250324
01616808,키움제6호기업인수목적,Kiwoom No. 6 Special Purpose Acquisition Company,413600,20250228
00159193,한국전력공사,KOREA ELECTRIC POWER CORPORATION,015760,20240416
00105271,케이씨씨,KCC Corporation,002380,20240703
00123523,창해에탄올,"Changhae Ethanol Co., Ltd.",004650,20240327
00124197,세아제강지주,SeAH Steel Holdings Corporation,003030,20240327
00264945,나이스정보통신,NICE INFORMATION & TELECOMMUNICATION INC.,036800,20240327
00276834,KX하이텍,"KX HITECH CO.,LTD",052900,20240327
00307897,신한카드,"Shinhan Card Co.,Ltd",032710,20250220
00831428,옵투스제약,"OPTUS Pharmaceutical Co., Ltd.",131030,20250326
01205851,HD현대일렉트릭,"HD HYUNDAI ELECTRIC CO.,LTD",267260,20250326
01236897,제일약품,"JEIL PHARMACEUTICAL CO.,LTD",271980,20250326
01010642,지씨셀,GC CELL CORPORATION,144510,20250326
01217829,엔에프씨,NFC Corporation,265740,20250326
00108065,에코바이브,"EcoVive Co., Ltd.",015540,20250326
00317210,성호전자,SUNGHO ELECTRONICS CORP.,043260,20241127
00971090,어스앤에어로스페이스,Earth & Aerospace Manufacturing Ind. Co. Ltd,263540,20241216
00153278,서연탑메탈,"SEOYON TOPMETAL CO., LTD.",019770,20241216
01357765,큐라티스,Quratis Inc.,348080,20241217
00260408,팜스코,FARMSCO,036580,20241021
00405959,스타플렉스,"STARFLEX CO., LTD",115570,20250204
01621280,케이비제21호기업인수목적,"KB No.21 Special Purpose Acquisition Company Co., Ltd.",424140,20250204
00351427,와이즈넛,"WISEnut, INC.",096250,20250205
00415594,동국S&C,DONGKUK STRUCTURES & CONSTRUCTION COMPANY LIMITED,100130,20240327
00362238,휴비스,HUVIS CORPORATION,079980,20240327
00441447,케이씨티,Korea Computer Terminal Inc.,089150,20240327
00495086,픽셀플러스,"Pixelplus. Co., Ltd.",087600,20240327
01003040,케이사인,"KSIGN CO., Ltd.",192250,20240327
01807738,하나32호스팩,Hana 32 Special Purpose Acquistion Company,475240,20240327
01283974,삐아,"BBIA.CO.,LTD.",451250,20250228
00102432,계룡건설산업,"KYE-RYONG CONSTRUCTION INDUSTRIAL CO.,LTD",013580,20240603
00230036,드래곤플라이,"Dragonfly GF Co., Ltd.",030350,20240603
00360036,백금T&A,BG T&A Co.,046310,20240603
00567897,에스비비테크,"SBB TECH Co., Ltd.",389500,20240603
00610490,비디아이,"BDI Co., LTD.",148140,20240607
00125150,SGC에너지,"SGC Energy Co.,Ltd.",005090,20240422
00371485,켐트로닉스,"CHEMTRONICSCo.,Ltd.",089010,20250102
01353848,이노벡스,INNOVEX Company Limited ,279060,20250102
01013694,인카금융서비스,"INCAR FINANCIAL SERVICE Co.,Ltd.",211050,20250102
01159853,휴온스,"HUONS CO., LTD.",243070,20250102
01234507,매일유업,"Maeil Dairies Co., Ltd.",267980,20250102
01310773,엔시스,"Nsys Co., Ltd.",333620,20250102
00386937,국민은행,KOOKMIN BANK,060000,20250102
01179866,에스지헬스케어,"SGHEALTHCARE CO.,LTD.",398120,20250106
00453929,메디포스트,"MEDIPOSTCO.,LTD.",078160,20240701
00765462,씨에스베어링,"CS BEARING Co., Ltd.",297090,20241028
00670340,씨에스윈드,CS Wind Corporation,112610,20241028
01624162,삼성기업인수목적6호,SAMSUNG SPECIAL PURPOSE ACQUISITION 6 COMPANY,425290,20250211
00239639,삼표시멘트,"SAMPYO Cement Co., Ltd.",038500,20240617
00532059,그린생명과학,"GREEN LIFESCIENCE CO., LTD.",114450,20240701
00580199,메디톡스,Medy-Tox Inc.,086900,20240701
00877059,삼성바이오로직스,"SAMSUNG BIOLOGICS CO.,LTD.",207940,20240701
00926522,테고사이언스,"Tego Science, Inc.",191420,20240701
01319899,SK바이오사이언스,"SK Bioscience Co.,Ltd",302440,20240701
00102618,계양전기,"KEYANG ELECTRIC MACHINERY CO.,LTD",012200,20240701
00297095,나라엠앤디,"NARA MOLD AND DIE CO., LTD.",051490,20240701
00141246,SGC E&C,"SGC E&C Co., Ltd.",016250,20240426
00753643,주성코퍼레이션,JOOSUNG CORPORATION,109070,20240503
00441128,아리온테크놀로지,ARIONTECHNOLOGYINC.,058220,20240503
01672053,케이비제22호기업인수목적,KB No.22 Special Purpose Acquisition Company,436530,20240503
00104537,국영지앤엠,KUK YOUNG G M,006050,20250326
00105855,엘에스일렉트릭,"LS ELECTRIC CO., LTD",010120,20250326
00143907,원일특강,WonilSpecialSteel,012620,20250326
00185046,SM C&C,"SM Culture & Contents Co., Ltd.",048550,20250326
00918222,엘앤케이바이오,"L&K BIOMED CO., LTD.",156100,20240812
00825959,하이비젼시스템,HyVISION SYSTEM.INC,126700,20240701
00144650,유신,Yooshin Engineering Corporation,054930,20241202
00299464,초록뱀미디어,"CHOROKBAEM MEDIA CO.,LTD.",047820,20241202
00602136,디와이피엔에프,"DYPNF CO.,LTD",104460,20241202
00120571,롯데칠성음료,"LOTTE CHILSUNG BEVERAGE CO.,LTD",005300,20250326
00220969,오공,OKONG Corporation,045060,20250326
00236863,희림,Heerim Architects & Planners,037440,20250326
00313649,현대바이오,"HYUNDAI BIOSCIENCE CO., LTD.",048410,20250326
00331016,에프앤가이드,FnGuide Inc.,064850,20250326
00231363,LG유플러스,LG Uplus Corp,032640,20250326
00487546,웰크론한텍,"WELCRON HANTEC CO.,LTD.",076080,20250326
00303873,CJ CGV,"CJ CGV CO.,LTD.",079160,20250326
00617314,타이거일렉,"TIGER ELEC CO.,LTD.",219130,20250328
01766167,케이비제26호기업인수목적,KB No.26 Special Purpose Acquisition Company,458320,20250328
00450931,우양에이치씨,"WOOYANG HC CO.,LTD.",101970,20250328
00291231,우전,"WOOJEON CO., LTD.",052270,20250312
00161383,한미반도체,"HANMI Semiconductor CO., LTD.",042700,20240328
00172680,동국산업,DONGKUK INDUSTRIES COMPANY,005160,20240802
00829380,피제이메탈,"PJ METAL CO., LTD",128660,20250219
00104388,국도화학,"KUKDO CHEMICAL CO.,LTD",007690,20250131
00288343,삼영이엔씨,"Samyung ENC Co., Ltd.",065570,20250212
00111999,대원제약,"DAEWON PHARMACEUTICAL CO.,LTD",003220,20250102
00870481,에코캡,"ECOCAB CO., LTD.",128540,20240401
01047169,지란지교시큐리티,"Jiransecurity Co., Ltd.",208350,20240401
01078178,RFHIC,RFHIC CORPORATION,218410,20240401
01095722,심텍,"SIMMTECH Co., Ltd.",222800,20240401
01288410,셀바이오휴먼텍,"Cell Bio Human Tech Co., Ltd",318160,20240401
01538528,에이에스텍,"ASTech  Co., Ltd.",453860,20240401
01770203,조선내화,"Chosun Refractories Co., Ltd.",462520,20241206
00481454,금호타이어,"KUMHO TIRE CO., INC.",073240,20241231
01138595,뱅크웨어글로벌,"Bankware Global Co., Ltd.",199480,20240812
00132202,선진뷰티사이언스,"SUNJIN BEAUTY SCIENCE CO., LTD.",086710,20250220
01139035,티에스아이,"TSI Co., Ltd.",277880,20250220
01544468,이엔셀,"ENCell Co., Ltd.",456070,20250220
00367400,모티브링크,"MOTIVELINK CO.,LTD",463480,20250220
00113410,CJ대한통운,CJ Logistics Corporation ,000120,20240326
00216762,한양이엔지,"HANYANG ENG CO.,LTD",045100,20240326
00131850,SK증권,"SK SECURITIES CO.,LTD",001510,20240326
00536523,로보스타,"Robostar Co.,Ltd.",090360,20240326
00660750,하나머티리얼즈,Hana Materials Inc.,166090,20240326
01208751,아이에스티이,"ISTE Co.,Ltd.",212710,20250212
00159005,생고뱅코리아홀딩스,"Saint-Gobain Korea Holdings Co., Ltd.",002000,20250217
01866926,KB제31호스팩,KB No.31 Special Purpose Acquisition Company,492220,20241212
01695498,이브이파킹서비스,"EVPS Co., Ltd.",419700,20241212
00534701,세아메카닉스,"SeA Mechanics Co., LTD",396300,20241213
00124540,대우건설,"DAEWOO ENGINEERING & CONSTRUCTION CO.,LTD",047040,20241213
01663055,한화플러스제3호기업인수목적,Hanwha Plus No 3 Special Purpose Acquisition Company,430460,20241213
00412597,현대홈쇼핑,HYUNDAI HOME SHOPPING NETWORK CORPORATION,057050,20250122
01857991,디비금융제13호스팩,"DB Finance No.13 Special Purpose Acquisition Co., Ltd.",489730,20241128
00861720,이즈미디어,"isMedia Co., Ltd",181340,20250103
01316245,효성중공업,Hyosung Heavy Industries Corporation,298040,20240326
01370863,그린리소스,"Green Resource Co.,Ltd",402490,20240430
01574760,신한제8호기업인수목적,Shinhan 8th Special Purpose Acquisition Company,393360,20240430
00528791,제일엠앤에스,"JEIL M&S CO., LTD",412540,20240430
00629212,딜리,"DILLI ILLUSTRATE INC.,",131180,20250219
00111810,대웅,"DAEWOONG CO.,LTD",003090,20241025
01259056,애닉,Anic Inc.,299910,20250214
00259545,엠에스오토텍,"MS AUTOTECH COMPANY, LIMITED",123040,20250110
01208821,팡스카이,"PangSky Co., Ltd.",266350,20250110
00159209,한전기술,"KEPCO Engineering & Construction Company, Inc",052690,20250416
00868705,윈스테크넷,"WINS Technet Co., Ltd",136540,20250416
00821607,알톤,"Alton Co.,Ltd.",123750,20250408
00155124,평화홀딩스,"Pyung Hwa Holdings Co.,Ltd.",010770,20250109
00258801,카카오,Kakao Corp.,035720,20240329
00297989,오르비텍,"Orbitech Co., Ltd.",046120,20240329
00357360,한세엠케이,"HANSAEMK CO.,LTD.",069640,20240329
00338170,이닉스,INICS Corporation,452400,20240329
00390055,종근당바이오,CKD Bio Corp.,063160,20240329
00427483,대웅제약,DAEWOONG PHARMA,069620,20240329
00397191,팬엔터테인먼트,"PANENTERTAINMENTCO.,LTD.",068050,20240819
00445054,하나마이크론,HanaMicronInc.,067310,20240919
00155638,피에스텍,"PS Tec. Co., Ltd.",002230,20240828
01302853,아이씨에이치,"ICH Co., Ltd.",368600,20240502
01804476,유안타제16호스팩,Yuanta 16 SPECIAL PURPOSE ACQUISITION COMPANY,474490,20240502
00155319,POSCO홀딩스,POSCO Holdings Inc.,005490,20250321
00157681,롯데정밀화학,"LOTTE Fine Chemical Co., Ltd.",004000,20250321
00939687,동일고무벨트,"DRB Industrial Co.,Ltd",163560,20250321
00540641,동양고속,DONGYANG EXPRESS CORP.,084670,20240329
00684802,에이플러스에셋,"A Plus Asset Advisor Co., Ltd.",244920,20240329
00872984,이마트,E-MART Inc.,139480,20240329
01385050,넥스트바이오메디컬,"NEXTBIOMEDICAL Co., Ltd.",389650,20240820
01090471,씨아이에스,Creative & Innovative System Corporation,222080,20241129
00663669,폴라리스우노,"POLARIS UNO, Inc.",114630,20250221
00385336,홈캐스트,"homecast CO., LTD.",064240,20250204
00217947,신세계건설,"Shinsegae Engineering & Construction C.,Ltd.",034300,20250407
00672603,케이엔알시스템,KNR SYSTEMS Inc.,199430,20250407
00113191,코리안리,Korean Reinsurance Company,003690,20250414
00103644,비츠로테크,"Vitzro Tech Co.,LTD.",042370,20250414
00126487,F&F 홀딩스,"F&F Holdings Co., Ltd.",007700,20250414
00141389,KZ정밀,KZ Precision Corporation,036560,20250414
00219486,신세계I&C,SHINSEGAE INFORMATION & COMMUNICATION Inc.,035510,20250414
01568413,F&F,"F&F CO.,Ltd",383220,20250414
01880801,KB발해인프라,KB Balhae Infrastructure Fund,415640,20241129
00207375,대한뉴팜,"Daehan Nupharm Co.,Ltd.",054670,20250417
01765256,동국씨엠,"DONGKUK COATED METAL Co., Ltd.",460850,20250219
01519790,엠앤씨솔루션,"MNC Solution Co., Ltd",484870,20250220
00623184,오늘이엔엠,"ONEUL E&M co.,Ltd",192410,20250221
01516766,아이비젼웍스,"IVISIONWORKS CO.,LTD.",469750,20250221
00527011,엘비루셈,"LB Lusem Co., Ltd.",376190,20250221
00132725,SB성보,"SBSUNGBO Co., Ltd.",003080,20250422
00878517,에스케이씨에스,"SKCS CO.,LTD.",224020,20240329
01276026,지놈앤컴퍼니,Genome&Company,314130,20240329
01358463,현대무벡스,"HYUNDAI MOVEX Co., Ltd.",319400,20240329
01368354,네패스아크,Nepes Ark Corporation,330860,20240329
01270749,웨이비스,Wavice Inc.,289930,20241025
01011526,엔켐,"Enchem Co., Ltd.",348370,20250417
00164308,이마트에브리데이,E-MART EVERYDAY Inc.,010090,20240403
01085026,유진테크놀로지,"YUJIN TECHNOLOGY CO.,LTD.",240600,20250409
01186404,디앤씨미디어,"D&C MEDIA CO.,LTD.",263720,20250416
00310156,셀루메드,"CELLUMED CO., LTD.",049180,20241022
00929228,엔에스컴퍼니,"NSCompany CO., LTD.",224760,20241226
01747977,엘케이켐,"LK CHEM Co., Ltd.",489500,20250225
01671601,카이바이오텍,"KaiBioTech Co., Ltd",446600,20250225
00166175,대호특수강,dhSteel,021040,20240718
01082348,오스테오닉,"OSTEONIC Co., Ltd.",226400,20250306
00138321,신한투자증권,"Shinhan Securities Co., Ltd.",008670,20250110
00877174,엠브레인,"Macromill Embrain Co., Ltd.",169330,20240614
00119007,무림P&P,"Moorim P&P CO.,LTD",009580,20240701
00121507,무림SP,"MOORIM SP CO., LTD.",001810,20240701
01373709,아이씨티케이,"ICTK Co., Ltd.",456010,20250225
00156956,한국기업평가,Korea Ratings Corporation,034950,20240909
00304401,텔라움,"TELAUM CO., LTD.",047730,20240909
00348788,디이시스,DEESYS CO. LTD.,053200,20240826
00136086,무림페이퍼,"MOORIM PAPER CO.,LTD",009200,20240701
00317681,메타바이오메드,"METABIOMED.CO.,LTD",059210,20240701
00326731,바이오니아,BIONEERCORPORATION,064550,20240701
00349060,한스바이오메드,HANS BIOMED CORPORATION,042520,20240701
00447007,알리코제약,"KOREA ARLICO PHARM CO.,LTD.",260660,20240701
00608440,티앤엘,"T&L Co., LTD.",340570,20240701
00767628,나이벡,"NIBEC CO., LTD.",138610,20240701
00971726,옵티팜,"Optipharm.CO.,LTD",153710,20240701
01063954,수젠텍,"Sugentech, Inc.",253840,20240701
00226547,오상자이엘,"OSANGJAIEL Co., Ltd ",053980,20250227
01161432,레이저옵텍,"Laseroptek Co., Ltd.",199550,20250217
01784394,STX그린로지스,STX Green Logis Ltd,465770,20250331
00108038,엔피씨,National Plastic Company Limited,004250,20250401
00228059,휴온스글로벌,"Huons Global Co., Ltd.",084110,20250401
00242934,케이엠,KM CORPORATION,083550,20250401
01152470,펄어비스,PearlAbyss Corp.,263750,20240701
00303703,CS,CS CORPORATION,065770,20240702
01569838,유진기업인수목적7호,EUGENE SPECIAL PURPOSE ACQUISITION 7 COMPANY,388800,20240702
01700587,이노스페이스,"INNOSPACE Co., Ltd.",462350,20240702
00247975,솔브레인홀딩스,"Soulbrain Holdings Co., Ltd.",036830,20250317
01663639,유안타제9호기업인수목적,Yuanta 9 SPECIAL PURPOSE ACQUISITION COMPANY,430700,20250317
01275489,셀비온,"Cellbion Co., Ltd",308430,20241016
00962393,포인트모바일,"POINT MOBILE Co., Ltd.",318020,20240708
00764807,골프존클라우드,"GolfzonCloud Co.,Ltd.",183410,20250227
00158909,하나은행,KEB Hana Bank,004940,20250228
00763358,스마트솔루션즈,"Smart Solutions Co.,Ltd.",136510,20240725
01801822,SK증권제13호스팩,SK Securities No.13 Special Purpose Acquisition Company,473950,20240725
00109754,대림바스,"DAELIM BATH CO.,LTD.",005750,20250411
00521390,뉴파워프라즈마,"New Power Plasma Co.,Ltd",144960,20241126
00878915,iM금융지주,"iM Financial Group Co., Ltd.",139130,20250415
00263654,오스코텍,OSCOTECInc.,039200,20250415
00983916,HLB제넥스,"HLB Genex, Inc.",187420,20241230
01877126,키움제10호스팩,Kiwoom No.10 Special Purpose Acquisition Company,487720,20250228
00256955,테이팩스,TAPEX INC,055490,20250319
00128412,삼진제약,"SAMJIN PHARMACEUTICAL CO.,LTD",005500,20250324
00164973,현대해상,"HYUNDAIMARINE&FIREINSURANCECO.,LTD.",001450,20250324
00606770,참좋은여행,"Very Good Tour Co.,Ltd.",094850,20250324
01592049,엔젤로보틱스,"ANGEL ROBOTICS Co., Ltd.",455900,20250324
00536541,에코프로,"ECOPRO CO.,LTD",086520,20241227
00492353,파이오링크,"Piolink, Inc.",170790,20250218
00374738,위세아이텍,"WISE iTech Co., Ltd.",065370,20240619
01817249,미래에셋비전스팩5호,Mirae Asset Vision Special Purpose Acquisition 5 Company,477470,20240619
01250374,에스에스알,SSR Inc.,275630,20241219
00353230,프리젠,PREGEN INC.,060910,20240422
01182550,EDGC,"Eone Diagnomics Genome Center Co., Ltd.",245620,20241113
01051472,젠큐릭스,Gencurix Inc.,229000,20250219
00688996,KB금융,KB Financial Group Inc.,105560,20250108
00296078,APS,APS Inc.,054620,20250418
00871833,에스티팜,"ST PHARM CO., LTD.",237690,20240625
01686427,에스오에스랩,"SOS LAB Co., Ltd.",464080,20240625
00110750,플루토스,"Plutus Investment Co.,Ltd",019570,20240425
01412938,베른,VERNE INC.,322190,20240425
00151128,모토닉,MOTONIC CORPORATION,009680,20240726
01586172,하이제7호기업인수목적,HI Special Purpose Acquisition Company VII,400840,20240726
01834194,엔에이치스팩31호,NH SPECIAL PURPOSE ACQUISITION 31 COMPANY,481890,20240726
01675014,대신밸런스제13호기업인수목적,Daishin Balance No.13 Special Purpose Acqusition Company,438220,20241120
01845534,대신밸런스제19호스팩,Daishin Balance No.19 Special Purpose Acquisition Company,482690,20241120
01445440,위츠,"WITS Co., Ltd.",459100,20241120
01498576,유디엠텍,"UDMTEK Co.,Ltd.",389680,20241120
00155355,풀무원,Pulmuone Corporate,017810,20241209
00300405,오리엔트정공,Orient Precision Industries Inc.,065500,20241211
00150439,진양산업,"CHIN YANG INDUSTRY CO.,LTD.",003780,20250314
00112998,서울보증보험,Seoul Guarantee Insurance Company,031210,20250314
00277736,한일네트웍스,"HANIL NETWORKS CO., LTD.",046110,20250324
00661847,화인베스틸,"FINEBESTEEL CO., LTD",133820,20250401
01105153,두산로보틱스,Doosan Robotics Inc.,454910,20250401
00960641,한국투자패러랠유전해외자원개발특별자산투자회사1호(지분증권),KIM PARALLEL OILFIELD OVERSEAS RESOURCES DEVELOPMENT SPECIAL ASSET FUND [1](EQUI,168490,20250401
00447575,제이앤티씨,"JNTC CO.,LTD.",204270,20250401
00480783,상신이디피,"SANGSINENERGYDISPLAYPRECISIONCO.,LTD",091580,20250401
01590528,아스테라시스,"ASTERASYS Co., Ltd.",450950,20250124
00526599,덴티움,DENTIUM,145720,20240715
01612608,신영해피투모로우제7호기업인수목적,Shinyoung HappyTomorrow No.7 Special Purpose Acquisition Company,419270,20240425
01678312,아이빔테크놀로지,"IVIM Technology, Inc.",460470,20240806
01873272,키움제11호스팩,Kiwoom No.11 Special Purpose Acquisition Company,489480,20241211
01374717,미트박스,MeatBox Global Inc.,475460,20250123
01872219,유안타제17호스팩,Yuanta 17 SPECIAL PURPOSE ACQUISITION COMPANY,493790,20250123
00186799,태웅,"TAEWOONG CO., LTD.",044490,20250314
00965813,미투온,"ME2ON CO., LTD",201490,20241209
01168143,케이만금세기차륜집단유한공사,Cayman Golden Century Wheel Group Limited,900280,20250108
00486705,아주스틸,"AJUSTEEL CO.,LTD.",139990,20250109
01619513,엔에이치기업인수목적23호,NH SPECIAL PURPOSE ACQUISITION 23 COMPANY,422040,20250210
00321204,지에이이노더스,"GA INNODUS CO., LTD.",076340,20250421
00527002,화인써키트,"Finecircuit CO.,LTD.",127980,20250421
01492217,엑셀세라퓨틱스,Xcell Therapeutics Inc.,373110,20240715
00173698,신일전자,"SHINIL ELECTRONICS CO.,LTD",002700,20240904
01020524,자이글,"Zaigle Co., Ltd.",234920,20240904
00161408,케이비캐피탈,"KB CAPITAL CO,. LTD",021960,20250121
00114792,동국홀딩스,"DONGKUK HOLDINGS CO.,LTD.",001230,20240502
00109268,대동스틸,"DAE DONG STEEL CO., LTD.",048470,20240502
00135999,신라섬유,SillaTextile,001000,20240502
00536329,노블엠앤비,"Noble M&B Co., Ltd.",106520,20240814
01458161,티엑스알로보틱스,"TXR Robotics Co., Ltd.",484810,20250320
00126186,삼성에스디에스,"SAMSUNG SDS CO., LTD.",018260,20250320
00107987,남해화학,NAMHAE CHEMICAL CORPORATION,025860,20250131
00863533,삼양엔씨켐,SAMYANG NC Chem Corp.,482630,20250203
00223762,KT지니뮤직,KT GENIE MUSIC CORPORATION,043610,20250418
01526806,삼기에너지솔루션즈,"SAMKEE ENERGY SOLUTIONS CO.,LTD",419050,20250418
01688896,삼성FN리츠,"SamsungFN REIT Co., Ltd.",448730,20241031
01854392,유진스팩11호,EUGENE SPECIAL PURPOSE ACQUISITION 11 COMPANY,488060,20241031
00958327,지앤비에스 에코,"GnBS eco Co.,Ltd",382800,20241120
01110076,비유테크놀러지,B.U Technology,230980,20240605
00156442,한국가구,KoreaFurniture,004590,20240502
00206686,케이피엠테크,"KPM TECH CO., LTD.",042040,20240502
00216647,원익홀딩스,"WONIK HOLDINGS CO.,LTD.",030530,20240502
00222435,제이엠아이,"JEONGMOON INFORMATION CO.,LTD.",033050,20240502
00267854,메디앙스,"Medience Co., LTD.",014100,20240502
00346407,크레오에스지,"CreoSG Co.,Ltd.",040350,20240502
01728167,아이지넷,Aiji net Inc.,462980,20250218
01881800,한화플러스제5호스팩,Hanwha Plus No 5 Special Purpose Acquisition Company,498390,20250320
00657002,에이디테크놀로지,"ADTechnology Co., Ltd.",200710,20250402
00112332,미래에셋생명,"MIRAE ASSET Life Insurance CO., Ltd.",085620,20240329
00141671,오리콤,ORICOM Inc,010470,20240329
00149354,종근당홀딩스,CHONGKUNDANG HOLDINGS CORP.,001630,20240329
00152862,코오롱,KOLON CORPORATION,002020,20240329
00357740,NHN KCP,NHN KCP Corp.,060250,20240502
00384762,파커스,"PAKERS CO., Ltd.",065690,20240502
00466428,아미노로직스,"AMINOLOGICS CO.,LTD.",074430,20240502
00129509,한익스프레스,"HAN EXPRESS CO.,LTD",014130,20240827
01372782,엑스게이트,"AXGATE Co., Ltd.",356680,20240827
01453944,벡트,"VECT Co., Ltd.",457600,20241216
00223513,제이씨현시스템,"JCH Systems, Inc.",033320,20250321
00121534,MH에탄올,"MHETHANOL CO.,LTD",023150,20250321
00366845,탑엔지니어링,Top Engineering Company Limited,065130,20250321
